"ITTER107","Territory","TIPO_DATO15","Biometric functions","SEXISTAT1","Gender","ETA1","Age and age class","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","DEATHS","deaths - dx","9","total","Y35-39","35-39 years","2016","2016",306,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y35-39","35-39 years","2017","2017",296,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y35-39","35-39 years","2018","2018",293,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y35-39","35-39 years","2019","2019",283,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y35-39","35-39 years","2020","2020",285,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1974","1974",1863,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1975","1975",1868,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1976","1976",1874,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1977","1977",1834,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1978","1978",1805,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1979","1979",1768,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1980","1980",1747,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1981","1981",1696,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1982","1982",1649,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1983","1983",1587,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1984","1984",1520,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1985","1985",1465,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1986","1986",1427,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1987","1987",1408,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1988","1988",1415,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1989","1989",1406,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1990","1990",1366,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1991","1991",1313,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1992","1992",1260,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1993","1993",1198,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1994","1994",1178,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1995","1995",1137,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1996","1996",1147,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1997","1997",1154,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1998","1998",1142,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","1999","1999",1102,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2000","2000",1060,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2001","2001",1012,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2002","2002",959,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2003","2003",927,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2004","2004",911,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2005","2005",887,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2006","2006",870,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2007","2007",850,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2008","2008",838,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2009","2009",831,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2010","2010",811,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2011","2011",798,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2012","2012",782,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2013","2013",780,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2014","2014",769,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2015","2015",771,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2016","2016",756,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2017","2017",749,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2018","2018",734,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2019","2019",721,,
"IT","Italy","DEATHS","deaths - dx","9","total","Y45-49","45-49 years","2020","2020",727,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1974","1974",11.91656,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1975","1975",11.85191,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1976","1976",11.76264,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1977","1977",11.56757,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1978","1978",11.02886,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1979","1979",10.56602,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1980","1980",10.33254,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1981","1981",9.97314,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1982","1982",9.97426,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1983","1983",9.90595,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1984","1984",9.90995,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1985","1985",9.70462,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1986","1986",9.36164,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1987","1987",9.0811,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1988","1988",8.69838,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1989","1989",8.19642,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1990","1990",8.05295,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1991","1991",8.02672,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1992","1992",8.17551,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1993","1993",8.1102,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1994","1994",8.05118,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1995","1995",7.92621,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1996","1996",7.68336,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1997","1997",7.4305,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1998","1998",7.2302,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","1999","1999",7.08924,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2000","2000",6.83388,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2001","2001",6.58329,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2002","2002",6.22331,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2003","2003",5.92926,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2004","2004",5.78127,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2005","2005",5.6958,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2006","2006",5.69191,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2007","2007",5.57939,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2008","2008",5.44675,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2009","2009",5.38499,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2010","2010",5.25059,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2011","2011",5.11307,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2012","2012",4.92151,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2013","2013",4.8457,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2014","2014",4.75753,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2015","2015",4.69576,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2016","2016",4.64364,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2017","2017",4.66344,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2018","2018",4.67743,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2019","2019",4.69355,,
"IT","Italy","PROBDEATH","probability of death (per thousand) - qx","9","total","Y40-44","40-44 years","2020","2020",4.69984,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1974","1974",40.749,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1975","1975",40.442,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1976","1976",40.522,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1977","1977",40.832,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1978","1978",41.102,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1979","1979",41.229,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1980","1980",41.091,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1981","1981",41.604,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1982","1982",41.67,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1983","1983",41.465,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1984","1984",42.063,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1985","1985",42.078,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1986","1986",42.35,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1987","1987",42.713,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1988","1988",42.944,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1989","1989",43.308,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1990","1990",43.409,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1991","1991",43.659,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1992","1992",43.927,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1993","1993",44.027,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1994","1994",44.198,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1995","1995",44.455,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1996","1996",44.632,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1997","1997",44.785,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1998","1998",44.829,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","1999","1999",45.148,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2000","2000",45.555,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2001","2001",45.981,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2002","2002",46.117,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2003","2003",45.966,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2004","2004",46.667,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2005","2005",46.682,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2006","2006",47.015,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2007","2007",47.107,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2008","2008",47.162,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2009","2009",47.275,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2010","2010",47.594,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2011","2011",47.755,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2012","2012",47.794,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2013","2013",48.09,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2014","2014",48.328,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2015","2015",47.967,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2016","2016",48.492,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2017","2017",48.326,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2018","2018",48.649,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2019","2019",48.845,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y35-39","35-39 years","2020","2020",47.727,,
"IT","Italy","LIFEXP","life expectancy - ex","9","total","Y45-49","45-49 years","1974","1974",31.427,,
